"","group","sigma","alpha","z"
"789","Scarabaeidae",25.9310105283739,2.71828182845905,19.3437318181855
"790","Scarabaeidae",8.44697218062937,0.885366313023231,19.3431888420899
"791","Scarabaeidae",26.1323441650952,2.71828182845905,19.3508545444902
"792","Scarabaeidae",24.2768170076277,2.54492063069516,19.3436999768189
"793","Scarabaeidae",25.9305519086151,2.71828182845905,19.3437013333242
"794","Scarabaeidae",25.9304198804032,2.71828182845905,19.343700192929
"795","Scarabaeidae",25.9307787948446,2.71828182845905,19.3437182684894
"796","Scarabaeidae",25.9440728006876,2.71828182845905,19.3446396978702
"797","Scarabaeidae",25.9305799600896,2.71828182845905,19.3437004911841
"798","Scarabaeidae",0.458770705752111,0.0480497357243009,19.4079677270593
"799","Scarabaeidae",0.049101732680821,2.75305659312642e-18,19.3501688418858
"800","Scarabaeidae",25.9298030733766,2.7182027682504,19.3436989164939
"801","Timarcha",0.516153162935967,2.17605231565012e-17,28.9395876492478
"802","Timarcha",0.484538623876881,2.97572399620256e-17,28.810091942647
"803","Timarcha",0.94972164492931,1.34868193814178e-16,10.6367570216304
"804","Timarcha",0.412021773413341,3.2984496104896e-17,29.5689029519556
"805","Timarcha",0.537369390604409,5.35433571276349e-17,31.8575112798007
"806","Timarcha",0.374724539078768,1.92842467472152e-17,29.6315470545484
"807","Timarcha",0.665662861709175,3.90256332010314e-17,28.7386918015281
"808","Timarcha",0.375105533066159,8.05783955208087e-17,30.3575385833441
"809","Timarcha",0.439096666793563,1.9436966189396e-17,29.0496900313652
"810","Timarcha",0.686049081040127,6.80596486332728e-17,15.7076452127917
"811","Timarcha",0.334452198376446,3.35245855570848e-17,28.7818731937508
"812","Timarcha",0.423325420825372,4.07485607805067e-17,20.969502256592
"813","Timarcha",0.56427810141566,2.92324588688743e-17,22.6893623406136
"814","Timarcha",0.739097471623035,1.61415948578209e-16,22.3849652008896
"815","Timarcha",0.558139488148112,1.23660802366227e-17,30.8851740654479
"816","Timarcha",0.522897045165106,2.29690690039997e-17,29.4446178298328
"817","Timarcha",0.405324749376696,2.39161937409703e-17,28.2377448166108
"818","Timarcha",0.488383220258486,3.28433411027985e-17,29.8320679554487
"819","Timarcha",0.573602076050979,9.41148074686612e-17,20.4176188779455
"820","Timarcha",0.392812938715589,1.02435436610498e-16,29.6706845284445
"821","Timarcha",1.05966983974149,1.43061267217781e-17,14.8642964155665
"822","Timarcha",0.570407416857069,7.59761582568386e-17,29.2328972485695
"823","Timarcha",0.694943484647728,6.27726633858173e-17,15.471836472182
"824","Timarcha",0.35132930636537,4.91224625032353e-17,30.4186994530167
"825","Timarcha",0.621243839354874,1.28851416898315e-17,27.0922093362866
"826","Timarcha",1.21013416789096,2.32992097904529e-17,9.17815846946655
"827","Timarcha",0.399632967093408,4.85709710655e-17,28.1550550986799
"828","Timarcha",0.392214280363301,2.0937868818848e-17,29.2220967257927
"829","Timarcha",0.466468995004354,1.57711058074196e-15,29.13480396385
"830","Timarcha",0.450921993106672,2.60704153401616e-17,24.7818685695258
"831","Timarcha",0.425483195238103,2.12134930174558e-16,28.4143970107551
"832","Timarcha",0.890596748672154,3.14289403048822e-17,17.6570233570337
"833","Timarcha",0.462280984805438,2.00797283565251e-16,28.4965205337597
"834","Timarcha",0.522080789245803,1.47767893194751e-17,20.2016504807738
"835","Timarcha",0.64447563725898,1.98154013775379e-16,16.3761205054241
"836","Timarcha",0.397113732682354,3.07261587202267e-17,32.5012474710425
"837","Timarcha",0.461394252347639,2.44846221895769e-16,30.46112037324
"838","Timarcha",0.753057204277788,3.54163006592621e-15,14.7542480699475
"839","Timarcha",0.349814931306803,7.97604591637709e-17,29.0121352225986
"840","Timarcha",0.51564144805806,1.16655246386429e-17,28.6795576159724
"841","Timarcha",0.412876317223544,3.15266131584036e-16,29.829649423184
"842","Timarcha",0.473707918473531,7.09822277324438e-17,29.0384594047359
"843","Timarcha",0.596396406412048,6.83963916137232e-17,22.322019922309
"844","Timarcha",0.685938402554823,1.66061207201388e-16,24.1974983552503
"845","Timarcha",1.03080158587073,3.7817210063826e-17,5.81718216793012
"846","Timarcha",0.641174532258961,8.00657113740779e-17,29.1930597370748
"847","Timarcha",0.358838913425675,6.18796808569866e-17,26.134158228137
"848","Timarcha",0.375309539685197,2.0582561748945e-17,30.6400848171978
"849","Timarcha",0.476882726134422,8.24585060842681e-17,28.7765457255259
"850","Timarcha",0.700741924613048,4.5776436888272e-16,13.3737535071538
"851","Timarcha",0.374919648264092,3.55988893954622e-16,24.7437378368618
"852","Timarcha",0.467965696752273,2.41367829783797e-17,29.1946027614309
"853","Timarcha",0.383227115899543,3.08489053610493e-17,28.9884534458747
"854","Timarcha",0.396937686985954,2.46727283071228e-17,29.5422292663321
"855","Timarcha",0.35729639277276,1.27463130783008e-16,29.5889217561373
"856","Timarcha",0.502654864888709,1.09409248707737e-16,23.6175777223781
"857","Timarcha",1.21137090493316,4.28664150862563e-17,10.1088454507785
"858","Timarcha",0.423644696528036,1.65541538900903e-16,24.8282380994468
"859","Timarcha",0.398502795305324,1.33049555388949e-17,28.9597014243947
"860","Timarcha",0.89862385964576,4.32102161226217e-17,3.89141060732137
"861","Timarcha",0.305329219488856,7.42947957925318e-15,30.2342213366485
"862","Timarcha",0.48814108287828,3.79724610383844e-17,29.3430547348979
"863","Timarcha",0.416780202814773,4.59822073214933e-16,28.8920410805783
"864","Timarcha",0.364611817266726,4.08476118884137e-17,27.6868492053313
"865","Timarcha",0.365727806527899,1.75470444994865e-16,29.2854382522903
"866","Timarcha",0.337870734113224,1.02694153464388e-17,29.4508158751121
"867","Timarcha",0.80129996024902,1.82232798244849e-17,9.74758263128133
"868","Timarcha",0.331312239177614,1.1228356138802e-16,28.2060521611141
"869","Timarcha",0.370473561303847,1.02708643439593e-15,29.0866630165976
"870","Timarcha",0.512579415605345,1.50107822074919e-17,22.2280132402723
"871","Timarcha",0.540483154775411,6.91912018788439e-17,17.2082542319022
"872","Timarcha",0.315189011174528,2.17842187829024e-17,25.1702235754134
"873","Timarcha",0.52548031621447,4.91251726839854e-17,18.9521178791446
"874","Timarcha",0.312827072720108,1.21705506937991e-17,30.3561313382632
"875","Timarcha",0.406235946226895,1.62013237784513e-17,29.235633925904
"876","Timarcha",0.361998236603396,6.69231031479781e-17,28.6499645644301
"877","Timarcha",0.435109599418991,1.2626124706621e-16,29.4328667742369
"878","Timarcha",0.455737287236205,4.20227983621315e-17,30.0452510571261
"879","Timarcha",0.580172005197662,2.78736977959778e-17,29.5817207825839
"880","Timarcha",0.523776321769032,1.22867514636945e-17,13.234934217899
"881","Timarcha",0.372249187883539,2.65494144914279e-17,28.370692317178
"882","Timarcha",0.360180587246764,1.90443796745552e-17,29.5731410086443
"883","Timarcha",0.345365307686856,3.86964591657926e-17,29.1588669439789
"884","Timarcha",0.354695552975398,6.2406535997335e-16,30.1468108783458
"885","Timarcha",0.429938044716504,2.17857736467462e-17,28.0024996108443
"886","Timarcha",0.430850382474742,8.24498949015465e-17,27.8232800492193
"887","Timarcha",0.689264557897601,4.15371783753207e-17,30.3461433429756
"888","Timarcha",0.317603986240407,2.09626558327737e-17,30.0885709296342
"889","Timarcha",0.375839766060171,1.8480136976788e-17,28.9741870415043
"890","Timarcha",0.374827914599449,3.0309994913021e-17,29.5796088557611
"891","Timarcha",0.5571544199036,3.50158379742609e-17,29.7141819131777
"892","Timarcha",0.317752661623699,2.61378307262705e-16,34.2223102465181
"893","Timarcha",0.409867569490085,3.32042043089233e-17,30.2408277601686
"894","Timarcha",0.517522486208578,3.09401711349877e-17,20.6046347636219
"895","Timarcha",0.520517135147288,3.37413215502872e-17,28.9893777119867
"896","Timarcha",0.381518015765033,2.33043260176414e-17,15.2005650559985
"897","Timarcha",0.389118675669387,7.90174360604668e-17,27.3792663414111
"898","Timarcha",0.433305019143393,2.02122248357428e-17,29.8042513346065
"899","Timarcha",0.343594013749676,2.21018658606811e-17,28.3056556428856
"900","Timarcha",0.380949867276644,1.89743950008212e-17,28.7180462210823
